latitud,longitud,comuna
"-34,6205966","-58,4418693",6
"-34,6227857","-58,5256871",10
"-34,5925317","-58,4384203",15
"-34,6206768","-58,4420261",6
"-34,6245444","-58,5277199",10
"-34,6207033","-58,4421236",6
"-34,6259472","-58,5280587",10
"-34,5903681","-58,4358334",14
"-34,6344356","-58,5269801",10
"-34,6218433","-58,4447813",6
"-34,6345505","-58,5265849",10
"-34,6218605","-58,4450217",6
"-34,6221323","-58,4454127",6
"-34,6221568","-58,4454605",6
"-34,6221062","-58,4455672",6
"-34,6221631","-58,4457042",6
"-34,6253906","-58,4542087",7
"-34,5984709","-58,5075288",11
"-34,5995457","-58,5092121",11
"-34,6004985","-58,510601",11
"-34,6019567","-58,5129727",11
"-34,6019012","-58,5128819",11
"-34,6022842","-58,5133619",11
"-34,6008977","-58,5141439",11
"-34,5994333","-58,5154683",11
"-34,5999323","-58,5186652",11
"-34,5985231","-58,5223999",11
"-34,6018824","-58,5234991",11
"-34,5999185","-58,5171199",11
"-34,6013556","-58,5158182",11
"-34,6020793","-58,5149018",11
"-34,6070669","-58,5138894",11
"-34,6075377","-58,5143963",11
"-34,6279706","-58,3689446",4
"-34,6278301","-58,3687769",4
"-34,6101667","-58,5186488",11
"-34,6101723","-58,5186577",11
"-34,6110132","-58,5203321",11
"-34,6118726","-58,521754",11
"-34,6137003","-58,5247813",11
"-34,6137791","-58,5249213",11
"-34,6137982","-58,5249478",11
"-34,6168775","-58,5214058",10
"-34,6169478","-58,5213235",10
"-34,6172775","-58,5206901",11
"-34,6153237","-58,5177638",11
"-34,6138842","-58,5196739",11
"-34,612399","-58,5217367",11
"-34,6119282","-58,522205",11
"-34,6213284","-58,4559567",6
"-34,6269215","-58,5165146",10
"-34,6253455","-58,5147285",10
"-34,623587","-58,5128508",10
"-34,5821132","-58,4504491",15
"-34,6185656","-58,4493814",6
"-34,5824177","-58,4508457",15
"-34,6184017","-58,5057645",10
"-34,6175064","-58,4460969",6
"-34,5849788","-58,4523679",15
"-34,6161061","-58,4425107",6
"-34,6153396","-58,5000572",10
"-34,5849569","-58,4523548",15
"-34,5847323","-58,4535612",15
"-34,584661","-58,453515",15
"-34,6177838","-58,5022261",10
"-34,5829108","-58,4523814",15
"-34,5828394","-58,4523352",15
"-34,582767","-58,4522883",15
"-34,5826975","-58,4522433",15
"-34,582256","-58,4507497",15
"-34,6214703","-58,5085202",10
"-34,6215127","-58,5085684",10
"-34,5809695","-58,45113",15
"-34,5808363","-58,4510467",15
"-34,6144751","-58,4397452",6
"-34,6283026","-58,5162747",10
"-34,5819897","-58,4520128",15
"-34,582229","-58,4521677",15
"-34,5823139","-58,4522227",15
"-34,6249029","-58,5218276",10
"-34,6269918","-58,5191174",10
"-34,6186775","-58,4378874",6
"-34,6293368","-58,5166291",10
"-34,6195457","-58,4363734",6
"-34,6196161","-58,4366202",6
"-34,6196784","-58,4368382",6
"-34,6256665","-58,5015791",10
"-34,6198812","-58,4375498",6
"-34,6206311","-58,4385163",6
"-34,6208542","-58,4384427",6
"-34,6237691","-58,4948327",10
"-34,6250717","-58,4974283",10
"-34,6216658","-58,4384406",6
"-34,6216917","-58,4386075",6
"-34,6312803","-58,506019",10
"-34,6331037","-58,5080646",10
"-34,6334272","-58,5098175",10
"-34,6318398","-58,5118935",10
"-34,6284956","-58,5162342",10
"-34,6323566","-58,5199506",10
"-34,6326611","-58,5200305",10
"-34,6307256","-58,5183604",10
"-34,5785908","-58,4604519",15
"-34,6213519","-58,4354889",6
"-34,5804708","-58,4583543",15
"-34,6278417","-58,5215968",10
"-34,6228079","-58,4364533",6
"-34,6229866","-58,4363976",6
"-34,6283323","-58,523955",10
"-34,6326295","-58,5235524",10
"-34,5800778","-58,4589442",15
"-34,578784","-58,457548",15
"-34,6205077","-58,4397224",6
"-34,639141","-58,509564",10
"-34,6391151","-58,5094158",10
"-34,5792907","-58,455046",15
"-34,6391069","-58,5093683",10
"-34,6205998","-58,4400673",6
"-34,6206843","-58,4403825",6
"-34,580667","-58,451403",15
"-34,6207703","-58,4407016",6
"-34,6203422","-58,4415724",6
"-34,6199676","-58,44172",6
"-34,6188077","-58,4410372",6
"-34,602693","-58,428882",5
"-34,6024142","-58,4294401",5
"-34,6024454","-58,4291341",5
"-34,602483","-58,428733",5
"-34,6019017","-58,4270591",5
"-34,5999711","-58,4267983",5
"-34,598286","-58,4265569",5
"-34,6221737","-58,4440615",6
"-34,6223481","-58,4439394",6
"-34,5977864","-58,4233755",5
"-34,5981114","-58,423366",5
"-34,5982848","-58,4234509",5
"-34,6005239","-58,4237215",5
"-34,6452731","-58,5204826",9
"-34,6476024","-58,5198804",9
"-34,6025178","-58,4240087",5
"-34,6029298","-58,4242604",5
"-34,6028693","-58,4248678",5
"-34,602865","-58,424866",5
"-34,6028316","-58,4252511",5
"-34,6244653","-58,4467029",6
"-34,6030713","-58,4228665",5
"-34,6167786","-58,3892204",1
"-34,6029325","-58,4209953",5
"-34,6027849","-58,4209752",5
"-34,6005465","-58,4206574",5
"-34,6004246","-58,4206399",5
"-34,6176889","-58,3838338",1
"-34,6178129","-58,3873023",1
"-34,6010996","-58,4191635",5
"-34,6180478","-58,3912446",1
"-34,6033581","-58,4199644",5
"-34,6189276","-58,3891771",1
"-34,6033497","-58,4200475",5
"-34,6033246","-58,4202937",5
"-34,6186679","-58,3846746",1
"-34,6032239","-58,4166315",5
"-34,5980584","-58,4159554",5
"-34,5999779","-58,414938",5
"-34,6038386","-58,4159203",5
"-34,6038044","-58,4161004",5
"-34,6037646","-58,4163096",5
"-34,6008018","-58,4148936",5
"-34,599017","-58,419999",5
"-34,6008149","-58,4178403",5
"-34,6007137","-58,419965",5
"-34,6006711","-58,4203929",5
"-34,6031289","-58,5206878",11
"-34,599794","-58,4295415",5
"-34,6032432","-58,5183044",11
"-34,6042658","-58,5203499",11
"-34,6048175","-58,5208561",11
"-34,6059336","-58,5230664",11
"-34,5797785","-58,4238233",14
"-34,6063417","-58,5233095",11
"-34,5801059","-58,4233879",14
"-34,5804524","-58,4229361",14
"-34,6072893","-58,5250642",11
"-34,5807803","-58,4224214",14
"-34,5824918","-58,4199976",14
"-34,6089246","-58,5259818",11
"-34,5826138","-58,4198322",14
"-34,6101344","-58,5244546",11
"-34,5832294","-58,4189254",14
"-34,5834209","-58,4186468",14
"-34,58384","-58,4180399",14
"-34,5840625","-58,4177509",14
"-34,5847831","-58,4166625",14
"-34,6081874","-58,52408",11
"-34,5847832","-58,4166689",14
"-34,5854543","-58,4166196",14
"-34,5856255","-58,4168935",14
"-34,6093946","-58,5225536",11
"-34,5857287","-58,4170585",14
"-34,6424923","-58,3654314",4
"-34,5874418","-58,4197888",14
"-34,5876162","-58,4200677",14
"-34,5906065","-58,4246696",14
"-34,5907007","-58,4248112",14
"-34,6135462","-58,5227729",11
"-34,6115788","-58,5283129",11
"-34,5910735","-58,4250321",14
"-34,5899488","-58,4233468",14
"-34,589891","-58,4232599",14
"-34,605104","-58,524583",11
"-34,6062598","-58,5230169",11
"-34,5880236","-58,4203643",14
"-34,6066712","-58,5226871",11
"-34,587974","-58,4202851",14
"-34,6074761","-58,5213579",11
"-34,6086648","-58,5197292",11
"-34,609882","-58,5178946",11
"-34,5856218","-58,4154065",14
"-34,5857192","-58,4152594",14
"-34,5868841","-58,4134962",14
"-34,5872612","-58,4129353",14
"-34,612837","-58,5181099",11
"-34,5873149","-58,4128542",14
"-34,5875296","-58,4125299",14
"-34,611246","-58,5201919",11
"-34,5885903","-58,410925",14
"-34,5887394","-58,4107057",14
"-34,5891858","-58,4102944",14
"-34,6139815","-58,516595",11
"-34,6161077","-58,5140342",11
"-34,5912377","-58,4120532",14
"-34,5914132","-58,4122035",14
"-34,5926631","-58,4132687",14
"-34,5928587","-58,4134362",14
"-34,5929846","-58,4137188",14
"-34,6189314","-58,5155735",11
"-34,5910901","-58,4160977",14
"-34,5894136","-58,4182071",14
"-34,6200441","-58,5168209",11
"-34,5876673","-58,4204047",14
"-34,5845874","-58,42443",14
"-34,6130566","-58,5069089",11
"-34,6140163","-58,5105498",11
"-34,580021","-58,4251136",14
"-34,6105839","-58,5067126",11
"-34,6091049","-58,5043349",11
"-34,6080342","-58,5025185",11
"-34,6221919","-58,3789282",1
"-34,622275","-58,3819353",1
"-34,622407","-58,3846246",1
"-34,6224112","-58,3847118",1
"-34,6171607","-58,3740643",1
"-34,6148631","-58,4289204",5
"-34,614713","-58,4285809",5
"-34,6146436","-58,4284108",5
"-34,6135676","-58,4259822",5
"-34,6135532","-58,4259495",5
"-34,6132827","-58,425338",5
"-34,6126741","-58,4239588",5
"-34,6113143","-58,4207744",5
"-34,6111617","-58,4201954",5
"-34,6109285","-58,4182855",5
"-34,6108795","-58,4175825",5
"-34,6107446","-58,4156459",5
"-34,6494406","-58,517339",9
"-34,6512099","-58,5148962",9
"-34,6538419","-58,5111856",9
"-34,649877","-58,5150155",9
"-34,6457465","-58,5215688",9
"-34,6426633","-58,5248235",9
"-34,6446057","-58,5273636",9
"-34,6474952","-58,5271628",9
"-34,651271","-58,5269139",9
"-34,65504","-58,5234939",9
"-34,6542501","-58,5222497",9
"-34,651441","-58,519124",9
"-34,6496669","-58,5171663",9
"-34,6490972","-58,5165215",9
"-34,6496669","-58,5154668",9
"-34,6195421","-58,3807064",1
"-34,6188088","-58,3807948",1
"-34,6181253","-58,381002",1
"-34,6171898","-58,3807903",1
"-34,61675","-58,3807995",1
"-34,6159881","-58,3809127",1
"-34,6155786","-58,3810966",1
"-34,6149469","-58,3808854",1
"-34,61449","-58,3808917",1
"-34,6138688","-58,380902",1
"-34,6134667","-58,3809378",1
"-34,6110228","-58,3810163",1
"-34,6105081","-58,3810787",1
"-34,60994","-58,3811099",1
"-34,6104803","-58,3813248",1
"-34,6099771","-58,3813822",1
"-34,6110329","-58,3813081",1
"-34,6138619","-58,3811658",1
"-34,6134724","-58,3811866",1
"-34,6144856","-58,3811555",1
"-34,6149718","-58,3811351",1
"-34,6160023","-58,3810865",1
"-34,615584","-58,3808336",1
"-34,6167608","-58,3810561",1
"-34,61712","-58,3810416",1
"-34,6181053","-58,3807527",1
"-34,61945","-58,3809584",1
"-34,61882","-58,3809959",1
"-34,6444234","-58,5184477",9
"-34,6440319","-58,5133567",9
"-34,645074","-58,5101294",9
"-34,6477323","-58,5067185",9
"-34,6512393","-58,5024277",9
"-34,6478555","-58,5063333",9
"-34,6451321","-58,5097686",9
"-34,6433809","-58,5121009",9
"-34,642875","-58,5162785",9
"-34,6455532","-58,5202313",9
"-34,6449083","-58,5230269",9
"-34,6428598","-58,5232498",9
"-34,59508","-58,4445549",15
"-34,5958986","-58,445103",15
"-34,59689","-58,4475983",15
"-34,59732","-58,4478202",15
"-34,5980189","-58,4485153",15
"-34,6259855","-58,4513633",6
"-34,5966378","-58,4428637",15
"-34,6149403","-58,494961",10
"-34,5973028","-58,4435422",15
"-34,6252364","-58,4477476",6
"-34,5989263","-58,4455863",15
"-34,6293","-58,4946841",10
"-34,6270117","-58,4456423",6
"-34,6003462","-58,4455589",15
"-34,6278901","-58,4980931",10
"-34,6254472","-58,4849629",10
"-34,6265628","-58,4876818",10
"-34,626778","-58,4882009",10
"-34,6209017","-58,5075713",10
"-34,6286417","-58,4926638",10
"-34,6254703","-58,4432552",6
"-34,6018053","-58,4420806",15
"-34,6017013","-58,4419183",15
"-34,625616","-58,4432475",6
"-34,6164563","-58,5098905",10
"-34,6149791","-58,5074815",10
"-34,6133332","-58,5047248",10
"-34,6120762","-58,5026018",10
"-34,5994478","-58,4393884",15
"-34,5992934","-58,4395548",15
"-34,6228315","-58,440681",6
"-34,6005123","-58,441729",15
"-34,6214298","-58,441071",6
"-34,6215603","-58,4410531",6
"-34,6144613","-58,5093194",11
"-34,5999709","-58,4429141",15
"-34,6247823","-58,4407047",6
"-34,597163","-58,442195",15
"-34,5970779","-58,4419416",15
"-34,6154484","-58,4638667",11
"-34,6156158","-58,4643236",11
"-34,6294767","-58,4988042",10
"-34,5983192","-58,4408701",15
"-34,6293809","-58,4951369",10
"-34,600103","-58,4389584",15
"-34,62678","-58,4908053",10
"-34,6231229","-58,4376335",6
"-34,6001731","-58,4390727",15
"-34,6003357","-58,4393377",15
"-34,6201366","-58,4736866",11
"-34,6249256","-58,485574",10
"-34,6227741","-58,4870448",10
"-34,6229989","-58,4791853",11
"-34,6230375","-58,4792644",11
"-34,6185158","-58,4923962",10
"-34,6022952","-58,4421009",15
"-34,6159207","-58,4956358",10
"-34,6152111","-58,4965275",10
"-34,62228","-58,4809275",11
"-34,623981","-58,3677343",1
"-34,6021358","-58,4428913",15
"-34,6218024","-58,4806918",11
"-34,6029623","-58,4432049",15
"-34,6241298","-58,3707688",1
"-34,624136","-58,3708933",1
"-34,604757","-58,4447882",15
"-34,6242138","-58,3722613",1
"-34,6242325","-58,372562",1
"-34,6173409","-58,4891287",11
"-34,6046396","-58,4459421",15
"-34,6157107","-58,4867899",11
"-34,6045861","-58,4458624",15
"-34,6200829","-58,4885167",10
"-34,6139318","-58,4834173",11
"-34,624371","-58,37431",1
"-34,612558","-58,4808075",11
"-34,6244319","-58,3749364",1
"-34,6054462","-58,4469867",15
"-34,611193","-58,4782159",11
"-34,6098557","-58,4756874",11
"-34,623495","-58,4898477",10
"-34,6215979","-58,4280012",6
"-34,6241593","-58,4930493",10
"-34,6251337","-58,3771296",1
"-34,625372","-58,3775384",1
"-34,6255114","-58,3778528",1
"-34,6215076","-58,428019",6
"-34,607125","-58,4482155",15
"-34,6249622","-58,4916262",10
"-34,6088173","-58,471159",11
"-34,6071531","-58,4481026",15
"-34,6207515","-58,4283363",6
"-34,6231991","-58,493839",10
"-34,6105715","-58,4745056",11
"-34,6119776","-58,4771641",11
"-34,613246","-58,4795703",11
"-34,6264662","-58,3808005",1
"-34,6216015","-58,4958465",10
"-34,6062408","-58,4504355",15
"-34,6146338","-58,4822063",11
"-34,6191693","-58,4989063",10
"-34,6265598","-58,3811135",1
"-34,6159962","-58,4848245",11
"-34,6206393","-58,4353293",6
"-34,6266741","-58,3815355",1
"-34,6171129","-58,5013288",10
"-34,6267371","-58,3817062",1
"-34,6267938","-58,3818918",1
"-34,6058622","-58,452835",15
"-34,6144639","-58,5033408",10
"-34,6179198","-58,4878516",11
"-34,6203169","-58,4351545",6
"-34,6269038","-58,3833565",1
"-34,6268919","-58,3834847",1
"-34,6269025","-58,3837675",1
"-34,6149385","-58,505436",10
"-34,6269211","-58,3840155",1
"-34,6269213","-58,3842412",1
"-34,6118707","-58,484923",11
"-34,610584","-58,4824179",11
"-34,6269904","-58,3860254",1
"-34,6195892","-58,5005326",10
"-34,627006","-58,3864478",1
"-34,6092056","-58,479831",11
"-34,6270104","-58,3866838",1
"-34,6270253","-58,3869711",1
"-34,6229303","-58,4963151",10
"-34,6229864","-58,4962444",10
"-34,6184846","-58,4296028",6
"-34,6184587","-58,4294153",6
"-34,6266501","-58,4916254",10
"-34,6184465","-58,4293266",6
"-34,6054914","-58,4727274",11
"-34,6041748","-58,4587478",15
"-34,6271385","-58,3900369",1
"-34,6183991","-58,4289905",6
"-34,6048045","-58,4711857",11
"-34,6045244","-58,4580063",15
"-34,6035804","-58,4683644",11
"-34,6045694","-58,4578311",15
"-34,6285423","-58,495556",10
"-34,6183743","-58,4288075",6
"-34,6272683","-58,3889347",1
"-34,6272525","-58,3885134",1
"-34,6272483","-58,3884111",1
"-34,6027534","-58,4702028",15
"-34,6300493","-58,5038536",10
"-34,6042942","-58,4724762",15
"-34,6044938","-58,4727898",15
"-34,6271718","-58,386472",1
"-34,6271664","-58,3863236",1
"-34,628426","-58,5060641",10
"-34,6271548","-58,3860078",1
"-34,6054489","-58,4743503",11
"-34,6056184","-58,4746063",11
"-34,6197739","-58,4311573",6
"-34,60057","-58,452508",15
"-34,626126","-58,5092015",10
"-34,6071303","-58,4772035",11
"-34,6270717","-58,383896",1
"-34,6071424","-58,4772268",11
"-34,6270728","-58,383925",1
"-34,6244549","-58,511301",10
"-34,5998531","-58,4517743",15
"-34,6270674","-58,3837802",1
"-34,6077912","-58,4792502",11
"-34,6270685","-58,3838092",1
"-34,6079971","-58,4800939",11
"-34,6270432","-58,3831099",1
"-34,6226733","-58,5136326",10
"-34,6192795","-58,4353557",6
"-34,6087828","-58,4833124",11
"-34,6193336","-58,4356355",6
"-34,5997683","-58,4486392",15
"-34,6098991","-58,4878634",11
"-34,6203009","-58,5167344",10
"-34,6111081","-58,4900387",11
"-34,627343","-58,3781379",1
"-34,6199095","-58,4357701",6
"-34,6273194","-58,3780962",1
"-34,6126824","-58,4921229",11
"-34,6171541","-58,5208501",11
"-34,613654","-58,4942839",11
"-34,6199","-58,435612",6
"-34,6256277","-58,3743864",1
"-34,6141229","-58,5247644",11
"-34,6256132","-58,3741979",1
"-34,6174233","-58,5296489",10
"-34,6175128","-58,5297641",10
"-34,6254448","-58,3716735",1
"-34,6176736","-58,5299708",10
"-34,6177094","-58,5297869",10
"-34,6227079","-58,4348181",6
"-34,6143216","-58,5254181",10
"-34,614268","-58,525349",10
"-34,6233444","-58,434525",6
"-34,6142148","-58,5252805",10
"-34,6237333","-58,4344822",6
"-34,6120379","-58,5277417",11
"-34,6250304","-58,4343427",6
"-34,6119541","-58,5278443",11
"-34,6252897","-58,4343142",6
"-34,6253372","-58,434309",6
"-34,6276969","-58,5304892",10
"-34,6306126","-58,5303683",10
"-34,6072434","-58,5064315",11
"-34,6044583","-58,5089498",11
"-34,6066981","-58,5059851",11
"-34,5681343","-58,5092793",12
"-34,6417318","-58,3585624",4
"-34,5948","-58,5213823",11
"-34,6323848","-58,3588776",4
"-34,631113","-58,3598582",4
"-34,6255058","-58,3663622",4
"-34,5994365","-58,5233994",11
"-34,625205","-58,3642465",4
"-34,6273804","-58,3583202",4
"-34,6026676","-58,5251878",11
"-34,6058758","-58,5266278",11
"-34,6083411","-58,5270152",11
"-34,603965","-58,5249401",11
"-34,5920672","-58,5193637",11
"-34,5889886","-58,5179328",11
"-34,633069","-58,36079",4
"-34,5823469","-58,5157598",11
"-34,5842574","-58,516527",11
"-34,6007744","-58,4466872",15
"-34,6033228","-58,4457582",15
"-34,6033119","-58,4462026",15
"-34,6015929","-58,4478079",15
"-34,6283462","-58,4502373",6
"-34,6070312","-58,4460765",15
"-34,6383281","-58,5048233",10
"-34,6069567","-58,4446436",15
"-34,606781","-58,4439852",15
"-34,6293611","-58,4446337",6
"-34,6067455","-58,4438495",15
"-34,6066744","-58,4435778",15
"-34,6064326","-58,4432569",15
"-34,6286763","-58,4429982",6
"-34,6061091","-58,4414557",15
"-34,6355001","-58,4884158",10
"-34,6353798","-58,4879177",10
"-34,6343459","-58,4836107",10
"-34,6054052","-58,4394872",15
"-34,6339098","-58,48179",10
"-34,6290795","-58,4405772",7
"-34,6054619","-58,439448",15
"-34,6337642","-58,4811877",10
"-34,6337486","-58,4811231",10
"-34,6336563","-58,4807411",10
"-34,6054239","-58,4390903",15
"-34,633613","-58,480562",10
"-34,6287209","-58,4396834",6
"-34,6053846","-58,4390129",15
"-34,6051772","-58,4386047",15
"-34,6268694","-58,440854",6
"-34,6047279","-58,4402518",15
"-34,6331071","-58,478432",10
"-34,6330605","-58,478239",10
"-34,6328357","-58,4772902",10
"-34,6327969","-58,4771294",10
"-34,6325821","-58,4762232",10
"-34,6032395","-58,4398506",15
"-34,6325347","-58,4760274",10
"-34,6324837","-58,4758163",10
"-34,6281733","-58,4343548",7
"-34,632083","-58,4741701",10
"-34,6320395","-58,4739902",10
"-34,6281272","-58,4340499",7
"-34,6319624","-58,4736715",10
"-34,6281218","-58,4340129",7
"-34,6031219","-58,4375948",15
"-34,6277095","-58,4339728",6
"-34,6275555","-58,4340083",6
"-34,6034674","-58,4353307",15
"-34,6360579","-58,4796534",10
"-34,6275165","-58,4338542",6
"-34,6004983","-58,4371658",15
"-34,6006188","-58,4368058",15
"-34,6261111","-58,4313373",6
"-34,6006556","-58,4366958",15
"-34,6275232","-58,4298984",7
"-34,602407","-58,438563",15
"-34,5993608","-58,4357047",15
"-34,6273315","-58,4285685",7
"-34,5986567","-58,4363631",15
"-34,6354499","-58,4742295",10
"-34,598677","-58,4367251",15
"-34,5987933","-58,4369069",15
"-34,5988481","-58,4369924",15
"-34,599141","-58,438348",15
"-34,5996469","-58,4385845",15
"-34,6263574","-58,4270097",6
"-34,6264211","-58,4269953",6
"-34,5987158","-58,4394445",15
